agents,solveDynamic,solveStaticOverlap,solveStaticNonOverlap,solveStaticNoPool,solveGreedyDynamic,maxUtil,solveNN,solveIndModel
"[(0, 0.6422191133832877, 0.6013150592050867), (1, 0.6798523446471878, 0.9694566621392262), (2, 0.9519912254741507, 0.8423600376430823), (3, 0.37780174356979046, 0.576770651443422), (4, 0.6481416445801399, 0.05236174919954184)]",2.0135063496196257,2.004612455037642,1.9366959266414872,1.847182773502189,2.0135063496196257,2.0990255614966817,1.3326149446995683,0.9500093965547131
"[(0, 0.784461565807001, 0.08691471959200259), (1, 0.16782809361001572, 0.9197024164230095), (2, 0.5671034426516901, 0.3575987365109784), (3, 0.6172453297246429, 0.7698209540479993), (4, 0.08995694457322712, 0.36970101014221257)]",0.8643045319692906,0.8323157664103655,0.8323157664103655,0.8323157664103654,0.8643045319692906,0.9337541967112132,0.5939917180191732,0.5841574953862764
"[(0, 0.7187538048832688, 0.7437202637794406), (1, 0.28883344901826125, 0.34749254905429583), (2, 0.6625190674310768, 0.44514786286391905), (3, 0.1656858545652976, 0.1086449896035061), (4, 0.6198296367210209, 0.8952205363723733)]",1.420277512606572,1.384354936178687,1.384354936178687,1.384354936178687,1.420277512606572,1.5027233455768816,1.03342594153038,0.5799243315760529
"[(0, 0.6850291344783717, 0.06506175803529946), (1, 0.6821746657782962, 0.44060703473525753), (2, 0.8710289508935765, 0.7585084667524495), (3, 0.7723529284379052, 0.768303754823056), (4, 0.2002869003417248, 0.8611792540131532)]",1.6077693697702875,1.6047982629645932,1.604798262964593,1.5546554456667974,1.6077693697702875,1.7717075688862531,0.957705281617226,0.9116846957907261
"[(0, 0.8344839051180198, 0.33629518570237527), (1, 0.15298233550708384, 0.6011012330445588), (2, 0.01703755048935618, 0.30694474236133973), (3, 0.9202592892680104, 0.38465862384600824), (4, 0.016239569894856087, 0.44598081051187877)]",0.7265764621359908,0.7265764621359907,0.7265764621359907,0.7265764621359907,0.7265764621359908,0.7390485852254868,0.6346185916286463,0.21070320030054288
"[(0, 0.21226574134420928, 0.4108027483822423), (1, 0.15673886418317784, 0.5498385631586066), (2, 0.2654413199792992, 0.8042165806194637), (3, 0.8430731773491795, 0.6974565410045881), (4, 0.9738774566697544, 0.554410432273095)]",1.3414070345298763,1.3414070345298763,1.3414070345298763,1.3414070345298763,1.3414070345298763,1.5147874563350625,0.900246192310022,0.857575479727225
"[(0, 0.7027886017645156, 0.8854590702194991), (1, 0.16803068030905233, 0.4257984743013672), (2, 0.826510993286096, 0.8673554268313355), (3, 0.99791883554502, 0.12107057696184653), (4, 0.5063549136030252, 0.7523082853105784)]",1.786767872640167,1.720104334053001,1.7201043340530004,1.7201043340530004,1.786767872640167,1.9124701505449453,1.3498469992343365,1.175743043450272
"[(0, 0.8846179562044958, 0.06373119660672733), (1, 0.7697795390529006, 0.12675439708111313), (2, 0.719630971655489, 0.5994258610102561), (3, 0.18903321156302644, 0.24029168352397612), (4, 0.08974136326495308, 0.37891752125726785)]",0.5853161170409763,0.5853161170409763,0.5853161170409763,0.5853161170409763,0.5853161170409763,0.6647438006120039,0.0,0.4945683481023021
"[(0, 0.16322981229913225, 0.4993548103750174), (1, 0.8384418324051972, 0.0371620804759758), (2, 0.7562171669300081, 0.8479363046953023), (3, 0.6285682941698987, 0.7325641440968983), (4, 0.14998444390353727, 0.03239166256757897)]",1.1901600217943662,1.183200176466984,1.1832001764669835,1.1832001764669835,1.1901600217943662,1.2192166648145597,1.1016905844988008,0.87664560551327
"[(0, 0.2393864816388518, 0.7012865032948693), (1, 0.3137982951002165, 0.04599791893435046), (2, 0.40738990624268034, 0.0870258974198459), (3, 0.5223090498564252, 0.6704054530576488), (4, 0.33543358957048763, 0.7719498618772785)]",0.7769752569876163,0.7769752569876163,0.7769752569876163,0.7769752569876163,0.7769752569876163,0.8268627977179296,0.3981803787773227,0.10558480655744032
"[(0, 0.5147894027886285, 0.7997449168192969), (1, 0.6572269297249267, 0.9348191373300164), (2, 0.7998709479929371, 0.5669188341083404), (3, 0.7546169966499056, 0.6470001151618688), (4, 0.12668550416365676, 0.7591163916032162)]",1.8656978837039973,1.865697883703997,1.8179183514510653,1.5560875004843926,1.8656978837039973,2.0639567513861894,0.9992535448619644,1.05673590095641
"[(0, 0.9291618835531557, 0.32458991526574155), (1, 0.502205920620663, 0.521731686538481), (2, 0.2989702092750046, 0.34245201264101033), (3, 0.11833949051521442, 0.03946720739077969), (4, 0.5563106008514691, 0.9326414583913585)]",1.114620959840777,1.0824516491023917,1.0824516491023917,1.0824516491023917,1.114620959840777,1.1895051282030042,0.8311137836739779,0.2927481025813068
"[(0, 0.8149184868696256, 0.5673169404897779), (1, 0.5881079022036071, 0.858907792862767), (2, 0.786133644971084, 0.7098145978656569), (3, 0.5880497566479058, 0.40752174955378284), (4, 0.16276549891649983, 0.730802318315759)]",1.6185646605319672,1.5657108736659249,1.5397874992044054,1.5254566600401005,1.6185646605319672,1.8840491296439303,0.984408856568178,0.9572781300958706
"[(0, 0.27159188348992247, 0.8332189823406265), (1, 0.22502091025241555, 0.23006392839380196), (2, 0.3410208627594805, 0.4310040868399557), (3, 0.9684916373152155, 0.6266082873174043), (4, 0.29071636185396843, 0.4097662290267543)]",1.0178238607335943,0.9801417844597868,0.9801417844597868,0.9801417844597868,1.0178238607335943,1.151036726356485,0.7096457678661693,0.5087761409960798
"[(0, 0.30769951487485714, 0.09085254941248444), (1, 0.23628922646125206, 0.8982224370212993), (2, 0.5721274064312005, 0.7683751859602208), (3, 0.012413816535746025, 0.3279209865988202), (4, 0.25746012556417974, 0.18649138211629213)]",0.71427007478356,0.6998628817997141,0.699862881799714,0.699862881799714,0.71427007478356,0.7318889181449382,0.5910843642818288,0.49483549976255914
"[(0, 0.4024956642199189, 0.01002147927428132), (1, 0.707532313117182, 0.25559927060827536), (2, 0.31033204533989445, 0.45335823808982745), (3, 0.4036054746037909, 0.06537109990359602), (4, 0.8539078229379917, 0.8629871623846563)]",1.0584478215179618,1.0584478215179618,1.0584478215179616,1.0584478215179616,1.0584478215179618,1.0888655572768924,0.736911489055317,0.4851319278919244
"[(0, 0.6872333942108864, 0.6042792819611836), (1, 0.4622225716974616, 0.7685110759797399), (2, 0.312524728320414, 0.07450265001935052), (3, 0.48680596061089587, 0.012659139860921265), (4, 0.32479382339912943, 0.7598118765906469)]",1.017286272372784,1.0172862723727838,1.0172862723727838,1.0172862723727838,1.017286272372784,1.0467327375697355,0.7694474341384427,0.05072318022804348
"[(0, 0.571777525200023, 0.10239928852848423), (1, 0.5434169814506211, 0.22694945476865702), (2, 0.2615603233391235, 0.6227118797464425), (3, 0.2736931009057978, 0.4976039040477227), (4, 0.9471152838933454, 0.018707873027474675)]",0.422395663787493,0.422395663787493,0.422395663787493,0.422395663787493,0.422395663787493,0.4986637880380102,0.0,0.2092271362228937
"[(0, 0.10565869064748123, 0.09388035190300936), (1, 0.6260327314926145, 0.849215972781513), (2, 0.9088895921951707, 0.5191604824664838), (3, 0.7736640841995271, 0.5238624597554805), (4, 0.5715441811581689, 0.5588161009989061)]",1.5072298871814085,1.5072298871814085,1.445469910373889,1.4087901244336145,1.5072298871814085,1.7380974903566315,1.1747892598598892,0.9496316413851003
"[(0, 0.6517611909371672, 0.8829806774245607), (1, 0.3811012141910931, 0.5133235768716534), (2, 0.18131150534685148, 0.5399392516048827), (3, 0.13782728731567773, 0.9161272474866544), (4, 0.5818181493904644, 0.6668088915007716)]",1.2573194135752073,1.2241906558838092,1.222305763901785,1.1590822915615262,1.2573194135752073,1.383246823422924,0.6996332988879523,0.6384493799801849
"[(0, 0.38228756915291096, 0.6988292157712577), (1, 0.17243903630306134, 0.462552849684422), (2, 0.5679072329408253, 0.22463768138594142), (3, 0.5084325618333572, 0.3869699005144158), (4, 0.02863910312868234, 0.5246881546537261)]",0.5914751840713058,0.5914751840713057,0.5914751840713057,0.5914751840713057,0.5914751840713058,0.6862639498816484,0.2671537221502292,0.221184005239554
"[(0, 0.43429099316871433, 0.6050196151839355), (1, 0.5389604159797287, 0.8130744729752923), (2, 0.1852977887478846, 0.6183462658301363), (3, 0.7355496457952997, 0.807457385979319), (4, 0.2759287164226881, 0.916569342472321)]",1.4922081815293466,1.4706473059780538,1.4639668360310747,1.2948945199939337,1.4922081815293466,1.6623805179135442,1.237605937604309,0.7621105762410885
"[(0, 0.8794489597652064, 0.6487152617393886), (1, 0.014295026545397382, 0.7419341858568415), (2, 0.15113689016286813, 0.9882104691655701), (3, 0.22742851875719794, 0.37152130932944194), (4, 0.7835045991624952, 0.6395857534181144)]",1.2812782035377328,1.2799655213268448,1.2462877191632489,1.2209853986184942,1.273936372032392,1.3160859085677852,0.7190489014729478,0.4636469391191305
"[(0, 0.2561572346538771, 0.7109627730795008), (1, 0.021980744439086153, 0.03542696759313069), (2, 0.4979224131130269, 0.1930625860142522), (3, 0.12753311895335995, 0.31630360539685554), (4, 0.9121994850258204, 0.02420312379430578)]",0.3185876319364085,0.3185876319364084,0.3185876319364084,0.3185876319364084,0.3185876319364085,0.3414444201185067,0.2725413204970371,0.10214776792084236
"[(0, 0.20830479915003786, 0.896531052275645), (1, 0.2780549714385573, 0.3393021149130747), (2, 0.9451969728480448, 0.47465646029576414), (3, 0.7767465360375485, 0.5991156856589186), (4, 0.6127626548763306, 0.41934120449171375)]",1.2395042790456352,1.2395042790456352,1.2346969814893876,1.170961512699031,1.2395042790456352,1.4520578733462783,0.7490738964598155,0.7254862821518823
"[(0, 0.5311625601426513, 0.8374378358727836), (1, 0.9419195920094858, 0.20930181049918284), (2, 0.6105108055989247, 0.23042580188675843), (3, 0.5176765058532542, 0.17167191192903475), (4, 0.05948613075519582, 0.6055622608821924)]",0.7826385427554093,0.7826385427554092,0.7826385427554093,0.7826385427554093,0.7826385427554093,0.9075316141072298,0.6099127055960605,0.32173627486077966
"[(0, 0.5359353341083629, 0.9819903385092743), (1, 0.009658833363858976, 0.34223402708144524), (2, 0.17054826498280917, 0.8154322133156435), (3, 0.33967932870954054, 0.5902283221715827), (4, 0.6382885316641974, 0.7414316338219294)]",1.3150555053870705,1.31415933806616,1.245098673306184,1.20001898930234,1.3093927470405322,1.3423951199334372,1.187885237966862,0.6741631409024169
"[(0, 0.8014095079850874, 0.9130624412578359), (1, 0.3331336034911071, 0.7023990975713066), (2, 0.370010462546156, 0.17376552120059896), (3, 0.29692504302640776, 0.44414891523557365), (4, 0.18710347470510424, 0.36306841822596225)]",1.1297100757657033,1.097608600037391,1.097608600037391,1.097608600037391,1.1297100757657033,1.2298350235171622,0.9453869064778336,0.2975326751812483
"[(0, 0.003509174591488029, 0.9306975566841716), (1, 0.7982600274128674, 0.7449744263135796), (2, 0.48596312587964274, 0.6238746798194289), (3, 0.3760666199185039, 0.8991042675010572), (4, 0.8356689358339595, 0.44810121268025427)]",1.48742687618069,1.48742687618069,1.464219715875454,1.307270672350803,1.48742687618069,1.61371674213129,1.0373951535052734,0.8492697423940488
"[(0, 0.830652842484196, 0.24402365854934105), (1, 0.42910446098147703, 0.44938987286995935), (2, 0.30423347548978386, 0.8856580111269485), (3, 0.8871536154854692, 0.09252467725163405), (4, 0.49760458115625994, 0.9984777210172646)]",1.1483374012392076,1.1371684977436305,1.1046073903077358,0.9689928485885771,1.1392444776840562,1.2439116497023888,0.9609092410804304,0.7500392560249212
"[(0, 0.8132672933300668, 0.07326855458958903), (1, 0.09764645575754016, 0.8425219968469136), (2, 0.8289051511672273, 0.936945841366559), (3, 0.8519696185302542, 0.631346295269468), (4, 0.058125690948421016, 0.8802894500539091)]",1.4641797398478589,1.4300575693467068,1.4300575693467068,1.396796383504537,1.4641797398478589,1.5075507351008075,1.3158589143966526,0.9199637179690711
"[(0, 0.6135892775698115, 0.5204471836164707), (1, 0.1325755327730972, 0.69069770027807), (2, 0.25178979471197827, 0.9386634584704061), (3, 0.3922265508874816, 0.8077747640079235), (4, 0.4567549140348345, 0.3905634595692766)]",0.9946946996261912,0.9928462421301478,0.9860442374608804,0.8725174005011497,0.9946946996261912,1.1424787955013804,0.6690050478336391,0.7402807548329824
"[(0, 0.3300282792869209, 0.9300366100410092), (1, 0.8037224556848185, 0.6785078482750102), (2, 0.6922995063228637, 0.4305371635683032), (3, 0.4485411235191502, 0.8045299950732935), (4, 0.9959600907287696, 0.29286733616451166)]",1.508901872860818,1.4350531387264005,1.4259512588532517,1.21313516399772,1.5064896884200978,1.8028800084876029,1.090782604477146,0.8863730760452913
"[(0, 0.5948096817030772, 0.9338357179889356), (1, 0.8808132265202954, 0.02383916915817852), (2, 0.346455140084583, 0.13887784691384253), (3, 0.2314754923995368, 0.9831063021410482), (4, 0.16811344219451985, 0.2592052541987939)]",0.8703269158188401,0.8541728189715317,0.8502700161821851,0.831134485456331,0.8703269158188401,0.8957082284783741,0.7778564713509174,0.12264370223658691
"[(0, 0.3176104106532899, 0.3367251734153124), (1, 0.42274733399456677, 0.21663834170476515), (2, 0.10893097856298617, 0.983123842364299), (3, 0.4036263878907088, 0.4439077535332131), (4, 0.23069269221875555, 0.5608967199079876)]",0.4982507272477188,0.4982507272477187,0.4733993032184996,0.4156602996848788,0.4912501958591494,0.6141910016873099,0.107092642197346,0.30767859566457534
"[(0, 0.45689198747415183, 0.7570779638193568), (1, 0.6142129369076268, 0.7234459631792304), (2, 0.1731470595352087, 0.022901107713267033), (3, 0.585628899967206, 0.4381292671303624), (4, 0.3420391955319909, 0.227669501116062)]",1.0468338860535842,1.0468338860535842,1.0468338860535842,1.0468338860535842,1.0468338860535842,1.1286710385231429,0.7823345403149397,0.37914745945848377
"[(0, 0.2175174200854484, 0.9193036824452864), (1, 0.8765389234274552, 0.7616721936580949), (2, 0.6816865683810168, 0.6714666805160427), (3, 0.5045869069202357, 0.7717769166155206), (4, 0.16404390419178472, 0.09763932321930147)]",1.6376962565741335,1.637696256574133,1.637696256574133,1.5147936690443309,1.6376962565741335,1.7307753701084192,1.1554955887448966,0.7214144627725618
"[(0, 0.56379688538522, 0.5256220973126758), (1, 0.7748952910913639, 0.5995039727295605), (2, 0.253388030121797, 0.3894694325874115), (3, 0.9794196754219129, 0.8331213707827874), (4, 0.8700449617173427, 0.47349863909047873)]",1.7721554439624032,1.7114913680682295,1.692493373338528,1.692493373338528,1.7721554439624032,2.08752436700904,1.159192395818585,0.9187110991926521
"[(0, 0.7158871944669217, 0.785789723574917), (1, 0.1375453074750832, 0.486251545592962), (2, 0.7761440032482587, 0.9751244785285242), (3, 0.9905235536959047, 0.7026559082812144), (4, 0.19862968944255677, 0.3734440464251827)]",2.064339154392794,2.0261924179372266,2.015371044377617,2.0153710443776167,2.064339154392794,2.156429737692041,1.6755771408340954,1.4262994833052212
"[(0, 0.6400470631085057, 0.7382258995753654), (1, 0.45123962524498984, 0.37141125921086515), (2, 0.7374023109975376, 0.45915138967845326), (3, 0.4969359846606636, 0.25948865817836597), (4, 0.23656570262289944, 0.6266525976254157)]",0.9980480942207516,0.9786740921985502,0.9786740921985504,0.9786740921985502,0.9980480942207516,1.2558678561164125,0.5819372572047699,0.5599575428535122
"[(0, 0.04993602710630907, 0.9087797461444159), (1, 0.3928398553888782, 0.9745148040889998), (2, 0.3459483510748378, 0.00596485313492523), (3, 0.10729759731511623, 0.13087882744085055), (4, 0.4892266135920901, 0.869737002522793)]",0.8650044920693356,0.853707593209737,0.853707593209737,0.853707593209737,0.8650044920693356,0.8698141080399909,0.7981214541156509,0.06810730243465522
"[(0, 0.35221544909735236, 0.7181248373142137), (1, 0.6178598987902595, 0.8901578979295292), (2, 0.33199348132265705, 0.9678081543970161), (3, 0.3660791932399976, 0.8422018046854199), (4, 0.44458191373532163, 0.826360000107512)]",1.6948696911554708,1.674988926961588,1.6354245482653684,1.2386835774349283,1.6948696911554708,1.799930796722026,0.8360059408773282,1.1405087851745455
"[(0, 0.7945922602146775, 0.5399874170789576), (1, 0.5672458772424059, 0.9161589112771666), (2, 0.6376629375517814, 0.7115878366840033), (3, 0.7735552997558918, 0.7381974370705224), (4, 0.387489287958505, 0.6321275030254813)]",1.8533750520416248,1.8483873743314527,1.7969899895527877,1.5444770952990217,1.8533750520416248,2.218489553569608,1.2085037935100174,1.0591102878209886
"[(0, 0.44235079017872436, 0.09239008364776857), (1, 0.9327038712871005, 0.239876777159864), (2, 0.5577756923352156, 0.7763247545378248), (3, 0.17552230562034088, 0.2941010773643751), (4, 0.23699712127902794, 0.3229943789589722)]",0.7332978141307637,0.7332978141307636,0.7332978141307637,0.7332978141307637,0.7332978141307637,0.8257879398214539,0.0,0.5141391779070915
"[(0, 0.8626495870094834, 0.8777441623174416), (1, 0.9856800987214677, 0.7786247945249314), (2, 0.6295952840759655, 0.24515300811684604), (3, 0.4784403940569497, 0.678062225377195), (4, 0.9301514558615213, 0.02288241409036651)]",1.915572071482598,1.84907296176204,1.84907296176204,1.84907296176204,1.915572071482598,2.024704250329224,1.4308323087923591,0.7475326786835395
"[(0, 0.01528681196704762, 0.9282273356820856), (1, 0.34794075222999754, 0.018905885253453603), (2, 0.8521658140480716, 0.7391801872526194), (3, 0.2873811012092313, 0.8800976525418099), (4, 0.5247987102862656, 0.4307338855888454)]",1.1088761061910772,1.1088761061910772,1.1088761061910772,1.1088761061910772,1.1088761061910772,1.1296438708709835,0.9797634628350614,0.8946640356593792
"[(0, 0.0680443944642588, 0.8890601490682896), (1, 0.5712298255798163, 0.6614750014357339), (2, 0.9472463773736939, 0.644940570242983), (3, 0.8185353012067572, 0.9752607794274207), (4, 0.9400117162461332, 0.31097296878015135)]",2.013415909244684,1.9815694044603,1.7997881030735905,1.7870572443232935,1.9671994715209136,2.1398710378981343,1.57795322447107,1.087780534545146
"[(0, 0.45659275402282107, 0.986799448844948), (1, 0.6465414048561378, 0.37150275418424694), (2, 0.011982559067556187, 0.5419074422589784), (3, 0.4806984790969676, 0.6991941256318094), (4, 0.09857321270695774, 0.5222139209134077)]",1.0604449198277508,1.029349587858944,1.026858943399269,1.026858943399269,1.0592050937655269,1.084828685240017,0.9479541685908328,0.4445155790232578
"[(0, 0.3398818968227145, 0.4243573841073942), (1, 0.03322427864252775, 0.5049794213531758), (2, 0.43150087188229036, 0.6382508901995643), (3, 0.7753976153263433, 0.1747010000343835), (4, 0.19594940105983838, 0.6946335011100078)]",0.5717642576149318,0.5688170761358693,0.5688170761358693,0.5557502267405109,0.5717642576149318,0.7079905425660796,0.3246445788748804,0.4247432447456396
"[(0, 0.32156562695806856, 0.9256304186252895), (1, 0.24039981938898336, 0.26267599699661015), (2, 0.006517432780448473, 0.5092022333081774), (3, 0.36980121019769807, 0.5186909038225216), (4, 0.738961802068291, 0.2357909365512434)]",0.681063768442786,0.6637039452340838,0.6637039452340838,0.6637039452340838,0.681063768442786,0.7301698987971302,0.4589332285816523,0.20475379575797353
"[(0, 0.2779461932266679, 0.07612857919287175), (1, 0.5384568514348398, 0.4773133665478628), (2, 0.6264451041584157, 0.9697918320989889), (3, 0.08762904220078294, 0.6820325119885006), (4, 0.3682793143746381, 0.7761268696604456)]",1.1890988896486063,1.1693234605271432,1.1503654691966407,1.1503654691966407,1.1890988896486063,1.2312909737544009,0.893352816697515,0.7592463937177566
"[(0, 0.42938014165124727, 0.5743919792968458), (1, 0.2986117897337781, 0.7142493482552585), (2, 0.5739254822134561, 0.24036877528786005), (3, 0.34532599614281156, 0.4923528382397875), (4, 0.360106129264925, 0.5177431807048688)]",0.6628353828683167,0.6623052609068506,0.6602471345017094,0.6463582783894481,0.6628353828683167,0.9543342779744864,0.4659301140143624,0.3720509042723491
"[(0, 0.4259224403157583, 0.14173237587544263), (1, 0.015915181499098208, 0.8578147629744937), (2, 0.4977600526950664, 0.19846847256863198), (3, 0.16458430306809568, 0.20508868078377251), (4, 0.46847544583497425, 0.6561836369946658)]",0.4665625986593814,0.4665625986593814,0.4665625986593814,0.4665625986593814,0.4665625986593814,0.5139692538986786,0.0573608615124171,0.18748802559911168
"[(0, 0.8682731618929268, 0.23053344037879075), (1, 0.13042086208552073, 0.18196219812786119), (2, 0.9427302682698183, 0.38839128344195095), (3, 0.6480887647980246, 0.413974876775253), (4, 0.23579986166571298, 0.33997937650119514)]",0.8346066845793249,0.8346066845793247,0.8346066845793247,0.8346066845793249,0.8346066845793249,0.938505441274314,0.2001659991997471,0.452260007405145
"[(0, 0.21804314712592787, 0.309990431396271), (1, 0.7113255259848172, 0.24555072255843313), (2, 0.7227531341471274, 0.12236292338642984), (3, 0.41936626891460205, 0.8135002631806157), (4, 0.9364891114207553, 0.8012088758814235)]",1.2912117618214085,1.2661444552475478,1.2661444552475476,1.2661444552475478,1.2912117618214085,1.4221739308690615,0.8837243434376092,0.3942334963561023
"[(0, 0.8324068791666908, 0.7952860048156856), (1, 0.5136619425297121, 0.42608331168907343), (2, 0.43939679091748685, 0.31942468101007837), (3, 0.43160242923963765, 0.5284858846306475), (4, 0.9010708870503155, 0.8720870960838764)]",1.7985274091646488,1.7093899704873432,1.675909626192449,1.6759096261924489,1.7985274091646488,2.0351265875298217,1.3604663331644546,0.6842160064812384
"[(0, 0.9993518458004348, 0.6524680070078037), (1, 0.7925945686078651, 0.0853807458195317), (2, 0.7074037344707386, 0.10759046491894741), (3, 0.3879800009486799, 0.38200218233648453), (4, 0.920280370967175, 0.3793651207970469)]",1.1493765882934004,1.1493765882934002,1.1493765882934002,1.1493765882934004,1.1493765882934004,1.293158800370756,1.001167381228093,0.1621480795187038
"[(0, 0.6422696062599917, 0.33351855267952635), (1, 0.19450359314673848, 0.15074291523749284), (2, 0.2547034117477891, 0.3139767348621795), (3, 0.5628331870677221, 0.5536328003552315), (4, 0.9870087660299479, 0.2933516629941687)]",0.8153524059037522,0.8153524059037522,0.8153524059037522,0.8153524059037522,0.8153524059037522,0.9246433901376868,0.5037494924145893,0.22002975633462002
"[(0, 0.8125095153656111, 0.782493480958044), (1, 0.07005276997749976, 0.9275281253226428), (2, 0.32572214799680266, 0.2364642931639711), (3, 0.7456692768669033, 0.10595964939068137), (4, 0.16394838308174098, 0.3628553065811764)]",0.8299452452085286,0.8015984913866169,0.801598491386617,0.7918159116221047,0.8299452452085286,0.9162813668396068,0.6405502136222333,0.15178528846682987
"[(0, 0.21332679336870775, 0.26881681891873377), (1, 0.5820323948938569, 0.8467832060381877), (2, 0.3679601856360428, 0.2769468002287736), (3, 0.8565679499197324, 0.11280402331032757), (4, 0.5143541597226207, 0.538095936237268)]",0.8999458439315653,0.8715325365232691,0.8715325365232692,0.8715325365232692,0.8999458439315653,1.0255026774964042,0.7696271404997815,0.28275028538376656
"[(0, 0.35340080628583304, 0.12421080119518246), (1, 0.9796756127821824, 0.2630609761567603), (2, 0.5355919718833478, 0.0029591732052602904), (3, 0.36602893819431837, 0.033835926878934997), (4, 0.8495555535278806, 0.6573681049724286)]",0.8600813445986655,0.8600813445986655,0.8600813445986655,0.8600813445986656,0.8600813445986655,0.8740511823991324,0.8161851473068786,0.015185955496493384
"[(0, 0.6259373646363731, 0.44029344192619657), (1, 0.45236431960052614, 0.7657394073219875), (2, 0.9185006152333429, 0.9537186333082776), (3, 0.011067401418764944, 0.45445545896815465), (4, 0.8833134571459418, 0.4095074611890692)]",1.777817746320128,1.7463538389786082,1.638462149033438,1.5841077887076511,1.771987336159892,1.8647335464049624,1.7526030107344617,1.2867854888254964
"[(0, 0.36867417770087607, 0.7082542611663643), (1, 0.8019508963785443, 0.3618871136672922), (2, 0.2279349136773976, 0.2758929827310991), (3, 0.3439824513044093, 0.47975759017705644), (4, 0.14685577103615788, 0.18548343855349902)]",0.7163589444329801,0.7163589444329801,0.71635894443298,0.71635894443298,0.7163589444329801,0.8064839010192048,0.4261432492396509,0.2268571946802668
"[(0, 0.7775584397968964, 0.036165846318855666), (1, 0.3117922409513415, 0.5260188770421568), (2, 0.35436388991460677, 0.45784943970414427), (3, 0.4527595736256096, 0.7408576528482128), (4, 0.34914948907521093, 0.9441404604159163)]",0.9355539146086604,0.9324174266409846,0.8871682003978016,0.8290851588459606,0.933410037562952,1.019451526332368,0.5846885572451391,0.4889570845418044
"[(0, 0.18859707506326884, 0.8901198761279304), (1, 0.4828987271104568, 0.20737591643956255), (2, 0.9334085193873376, 0.48704895593446496), (3, 0.7735309268831333, 0.6566590364952986), (4, 0.8334466291717253, 0.9349595529781903)]",1.8363211337679377,1.8363211337679373,1.8131331450527308,1.7418006058159068,1.8363211337679377,2.0098161769913427,0.7792388878415758,1.1415973725432669
"[(0, 0.0022486687471625633, 0.19470403434480887), (1, 0.3820859739179647, 0.2194638123197843), (2, 0.6958117003150502, 0.906633954539171), (3, 0.10426735091382855, 0.15507513476374757), (4, 0.7434751539019328, 0.5397504866141964)]",1.1160750464277194,1.1159916340453455,1.1159916340453455,1.1159916340453455,1.1160750464277194,1.132598732416744,1.0321375895753913,0.9977898739085006
"[(0, 0.3856451560731251, 0.04333515299544055), (1, 0.6671087330365424, 0.8551338958012414), (2, 0.4224355861495853, 0.6440867912895963), (3, 0.5874065877259024, 0.97745062372304), (4, 0.8012806609572404, 0.059133886843519834)]",1.4508512496808734,1.416713406565901,1.416713406565901,1.416713406565901,1.4508512496808734,1.4808082383412269,1.171369545499852,0.6773800202432181
"[(0, 0.499018598944034, 0.7229841825887251), (1, 0.3813693748234448, 0.8811749566049398), (2, 0.9132676220067772, 0.6142673621707853), (3, 0.16798885534779306, 0.19104577971615), (4, 0.36622102309310545, 0.16191542888621357)]",1.2606005968453142,1.257826189290714,1.257826189290714,1.257826189290714,1.2606005968453142,1.349216585165525,0.9553894964104852,0.7362043717933214
"[(0, 0.210027736396051, 0.6816383199482019), (1, 0.8538220898600806, 0.2674999525445442), (2, 0.378237049994547, 0.5410024091041458), (3, 0.6761730500527642, 0.2937326115353257), (4, 0.5148988512235566, 0.9125860734638981)]",0.9926294005841588,0.9470116382682812,0.9152201023878838,0.9029140446477276,0.9830847880140456,1.2446910738690606,0.6511419604763109,0.6512738172851551
"[(0, 0.8505390745944461, 0.7314626511569222), (1, 0.7103977003359384, 0.3639099428682826), (2, 0.77913399424901, 0.31304514352784263), (3, 0.7502580861054599, 0.09325655069223615), (4, 0.1918982263270942, 0.4378594503141171)]",1.1245624660155222,1.124562466015522,1.124562466015522,1.124562466015522,1.1245624660155222,1.2785533991505114,0.6221375664154087,0.4627671777634344
"[(0, 0.5832757268666341, 0.14734372883070235), (1, 0.21675389243566623, 0.04051995912205497), (2, 0.7416882264005714, 0.03082433592693601), (3, 0.2815999860446119, 0.5260671086455513), (4, 0.8133865882556884, 0.5531843314054441)]",0.684035226984463,0.684035226984463,0.684035226984463,0.684035226984463,0.684035226984463,0.715680132889127,0.4499527159983782,0.048170228448382445
"[(0, 0.017370475608482594, 0.14977432953368897), (1, 0.8539326704247158, 0.5988332062601955), (2, 0.13516671994385288, 0.7033160483565823), (3, 0.4723795305636721, 0.5801814085238705), (4, 0.9758351182541152, 0.7624684421438487)]",1.5294725427655131,1.529472542765513,1.5294725427655131,1.5294725427655131,1.5294725427655131,1.627139117443686,1.3429083544724625,0.7778972499482071
"[(0, 0.9262678543891371, 0.7008083473132282), (1, 0.3832516829177077, 0.7275422062350327), (2, 0.022205625040810473, 0.5231405339588612), (3, 0.031140128160261127, 0.24293432910242885), (4, 0.8693607422131204, 0.4271068442114311)]",1.2992779422250127,1.2992779422250127,1.2992779422250127,1.2992779422250127,1.2992779422250127,1.3184596109085291,1.215853802661151,0.1241303983889813
