agents,solveDynamic,solveStaticOverlap,solveStaticNonOverlap,solveStaticNoPool,solveGreedyDynamic,maxUtil,solveNN,solveIndModel,solveConicGibbsGreedyDynamic
"[(0, 0.23753062962861538, 0.3552559735332038), (1, 0.01223821998739505, 0.8040300162655785), (2, 0.4714314952233942, 0.6427488453385317)]",0.3873962242837228,0.3873962242837228,0.3873962242837228,0.3873962242837228,0.3873962242837228,0.3972361204992498,0.3030120492110542,0.3252887454680729,0.3528399601352893
"[(0, 0.4723053445343257, 0.7322638028594144), (1, 0.350810166246735, 0.5947083137365858), (2, 0.2120405839140206, 0.6075291071427097)]",0.5547234295067556,0.5544818301097785,0.5544818301097784,0.5544818301097784,0.5547234295067556,0.6833026567330821,0.440182936090205,0.5530707862265766,0.3799402964223163
"[(0, 0.5874816220865191, 0.6834241495104764), (1, 0.787491159920936, 0.2584661682657402), (2, 0.8273169135249946, 0.9346466888563039)]",1.2785219655757574,1.1747481417884678,1.1747481417884678,1.1747481417884678,1.2785219655757574,1.3782879644363752,1.2785219655757574,0.6640982991916303,1.0680162624028682
"[(0, 0.16812929345796868, 0.5093358445898571), (1, 0.3549835532978708, 0.8221639134802716), (2, 0.3826584326302227, 0.32611550842141435)]",0.4174134969118686,0.4166455167094566,0.4166455167094566,0.4166455167094566,0.4174134969118686,0.502279792393167,0.3944532004348804,0.331328338254018,0.3978554246555417
"[(0, 0.6812421065751487, 0.3859474808074831), (1, 0.06919554863926913, 0.18642258512440635), (2, 0.9853622582812005, 0.47312526721814263)]",0.729123456608627,0.7291234566086269,0.729123456608627,0.729123456608627,0.729123456608627,0.7420230696650612,0.7291234566086269,0.3250173000421275,0.6089593644072343
"[(0, 0.5366392914885248, 0.0764087793821222), (1, 0.9018673399456323, 0.05372310599696184), (2, 0.14800401966475862, 0.042605422263566006)]",0.0894550679302222,0.0894550679302222,0.0894550679302222,0.0894550679302222,0.0894550679302222,0.0957608416847444,0.0894550679302222,0.0046059684926409,0.04868303723924669
"[(0, 0.5876711820536806, 0.5804299703695096), (1, 0.8435769181731434, 0.0870784022543869), (2, 0.23098323484916428, 0.6097904112334784)]",0.4819533285531435,0.4819533285531435,0.4819533285531435,0.4819533285531435,0.4819533285531435,0.5554106587663405,0.4819533285531435,0.4076789178381736,0.44159113519947735
"[(0, 0.6937223388767669, 0.8054071775418742), (1, 0.33948767190876195, 0.5640022479747566), (2, 0.911973792445488, 0.7939274923786147)]",1.2900650990098177,1.282770017103746,1.282770017103746,1.282770017103746,1.2900650990098177,1.4742418272200042,1.2900650990098177,0.8219867757744899,1.1633049352213791
"[(0, 0.26186727855220626, 0.7484006534340871), (1, 0.8197801256727609, 0.02145847093504083), (2, 0.3123551084294379, 0.9325619464742083)]",0.4872721302895963,0.4872721302895963,0.4872721302895962,0.4872721302895962,0.4872721302895963,0.5048633582894694,0.4863329550327347,0.2148470525738606,0.39592200176534326
"[(0, 0.12297032673483355, 0.057545335532387276), (1, 0.4605159450822397, 0.8567501890823198), (2, 0.8891547164567433, 0.8091360776135484)]",1.1139942826900282,1.1139942826900282,1.1139942826900282,1.1139942826900282,1.1139942826900282,1.1210706514025115,1.1139942826900282,0.9472852076712884,0.9368220398966776
"[(0, 0.12153827719085197, 0.14332686096873204), (1, 0.07214376235091935, 0.6893375308499331), (2, 0.9925995697532181, 0.7114697058368479)]",0.755935926911311,0.7559359269113108,0.7559359269113108,0.7559359269113108,0.755935926911311,0.7733556266686233,0.7559359269113108,0.5660339160275516,0.763811500077053
"[(0, 0.2852580187027016, 0.8970864982497555), (1, 0.6900147117414526, 0.0023885352440543572), (2, 0.19030538054221136, 0.43872835861070925)]",0.3393934843357407,0.3393934843357407,0.3393934843357407,0.3393934843357407,0.3393934843357407,0.3410416087936511,0.3308009924536476,0.2574745653495637,0.33547332900822197
"[(0, 0.12904138533216503, 0.4661434535175861), (1, 0.3170382208827247, 0.005166415366084309), (2, 0.08608066530453684, 0.48974780082909186)]",0.102309613532231,0.102309613532231,0.102309613532231,0.102309613532231,0.102309613532231,0.1039475646682355,0.102309613532231,0.0500292599682012,0.08178396233501886
"[(0, 0.31475352424355596, 0.12772501469316755), (1, 0.14878120943420203, 0.0136735333789616), (2, 0.8131231705715476, 0.32190672916608487)]",0.3019517187565778,0.3019517187565778,0.3019517187565778,0.3019517187565778,0.3019517187565778,0.3039860835899386,0.3019517187565778,0.0501500483628739,0.2617282720641771
"[(0, 0.707808338895011, 0.037910393194777736), (1, 0.7067805254063801, 0.3076963922298276), (2, 0.8839327225086747, 0.15470156724283235)]",0.3542195952751608,0.3542195952751608,0.3542195952751608,0.3542195952751608,0.3542195952751608,0.3810528877092131,0.3542195952751608,0.1079269687447904,0.2580046750504667
"[(0, 0.6316996014486359, 0.06691059143112821), (1, 0.2951768174545051, 0.12948178397199916), (2, 0.2684551164718453, 0.02048424587389641)]",0.0804874148509226,0.0804874148509226,0.0804874148509226,0.0804874148509226,0.0804874148509226,0.0859865154628374,0.0448247181434137,0.0026810628542481,0.04857110152214572
"[(0, 0.36718237099823836, 0.32517051622632076), (1, 0.8046849794778818, 0.40675806792766833), (2, 0.45316842030903337, 0.7178625471893249)]",0.652624744051644,0.652624744051644,0.652624744051644,0.652624744051644,0.652624744051644,0.7720216251783455,0.652624744051644,0.2678963510784591,0.4304540757458057
"[(0, 0.9115391804623227, 0.5239069972367876), (1, 0.1412474209622422, 0.5623252425387829), (2, 0.6643146716195554, 0.06174575537715543)]",0.5569887451502681,0.5569887451502681,0.5569887451502681,0.5569887451502681,0.5569887451502681,0.5980073563575445,0.5191741108614296,0.5324904702390569,0.5387102820961025
"[(0, 0.8321919127817436, 0.4504772917764639), (1, 0.40903140581717123, 0.5663478366387202), (2, 0.2725389205905858, 0.7889576358525183)]",0.679425845522055,0.679425845522055,0.679425845522055,0.6065376109100445,0.679425845522055,0.8215592733769903,0.679425845522055,0.646591350991669,0.4673859619306928
"[(0, 0.14633792677810986, 0.8246809906127343), (1, 0.6374246488234714, 0.1836143347100304), (2, 0.629662713407149, 0.990137667788791)]",0.8385136615050122,0.7695971803336414,0.7506818506301783,0.7441348769661018,0.8385136615050122,0.8611751797875983,0.8385136615050122,0.2575896602526223,0.70876422561056
"[(0, 0.44267764524058784, 0.07007743578550352), (1, 0.2625427514696601, 0.5716656697480631), (2, 0.7815746184774568, 0.6835392406681436)]",0.6843235990959775,0.6843235990959774,0.6843235990959774,0.6843235990959774,0.6843235990959775,0.7153453133540026,0.6843235990959774,0.4452355609656811,0.6280172830402994
"[(0, 0.34178892026538965, 0.9409520190641469), (1, 0.28855935730473914, 0.0861764696574685), (2, 0.38371066374138774, 0.2400032168017231)]",0.4138766919868398,0.4136987682365304,0.4136987682365304,0.4136987682365304,0.4138766919868398,0.4385657949356809,0.4082609337625639,0.3458266751515235,0.3996074304382571
"[(0, 0.202845290973792, 0.7547240978621906), (1, 0.18058872783949853, 0.04255391417994381), (2, 0.3969375011451778, 0.14146536396726817)]",0.2092451373075492,0.2092451373075492,0.2092451373075492,0.2092451373075492,0.2092451373075492,0.2169298945338965,0.2092451373075492,0.1597448399039522,0.19290172981080989
"[(0, 0.6090442463177763, 0.060169974805501236), (1, 0.8994248939839345, 0.18609870662605832), (2, 0.06163013934853123, 0.963016841734196)]",0.2271099518427824,0.2267326716287508,0.2267326716287508,0.2267326716287508,0.2271099518427824,0.2633788485851269,0.2156875529452968,0.0467175362155478,0.14812330473080032
"[(0, 0.6768698720788151, 0.7516913519890989), (1, 0.019001282212300796, 0.915563219444937), (2, 0.7955238881881184, 0.7620590021386826)]",1.1150333696737351,1.1150333696737351,1.1150333696737351,1.1150333696737351,1.1150333696737351,1.1324302447896113,1.1150333696737351,0.6629893455563729,0.8202150500403964
"[(0, 0.4278069957378514, 0.7805595192694036), (1, 0.5552391695997746, 0.9394295548296966), (2, 0.9676553752398791, 0.062240730595520155)]",0.8794744104951332,0.8555369088543516,0.8555369088543516,0.8555369088543516,0.8794744104951332,0.915764486373964,0.8794744104951332,0.7606150210577995,0.7411635464907607
"[(0, 0.334841846718268, 0.1503834086946203), (1, 0.9256915073824661, 0.1902840180980082), (2, 0.3642138935200878, 0.8074062395507002)]",0.4702128697031109,0.4702128697031109,0.4702128697031109,0.4702128697031109,0.4702128697031109,0.5205675279862056,0.4702128697031109,0.2746413183016005,0.44106391893856794
"[(0, 0.9797184320820148, 0.9416194765339942), (1, 0.9843975566004824, 0.5981008108507844), (2, 0.6566439767783229, 0.1699471248283193)]",1.539766603870797,1.5112909339700518,1.5112909339700518,1.5112909339700518,1.539766603870797,1.622885689859361,1.47691829290379,1.486656427442842,1.2289268065084178
"[(0, 0.4373359534709087, 0.7710847371281336), (1, 0.049902755244549346, 0.7725454927725381), (2, 0.6282797631220828, 0.08294413839808934)]",0.3979931419301001,0.3893352023439141,0.3893352023439141,0.3893352023439141,0.3979931419301001,0.4278873509850218,0.3774059418654593,0.376897945090722,0.36675479327593097
"[(0, 0.5222060686224493, 0.6203704830450077), (1, 0.4287754374285785, 0.8535716795645246), (2, 0.8259729375552168, 0.5606939040619303)]",0.9767815530984996,0.9767815530984996,0.9666918699759484,0.829108561289261,0.9767815530984996,1.1530697923296045,0.7662711479315936,0.7789834695867812,0.6873184108290114
"[(0, 0.44434747704449806, 0.8261533217623155), (1, 0.06300722801492331, 0.28578376554041807), (2, 0.18644515584236954, 0.09856704447312437)]",0.3863141408145433,0.3854764921447297,0.3854764921447297,0.3854764921447297,0.3863141408145433,0.4034829350230982,0.3670991441770163,0.3831968107975859,0.3852003126220207
"[(0, 0.11830101661453851, 0.689521999722299), (1, 0.183075825735454, 0.010586797395219505), (2, 0.8973360757512842, 0.9575812002533584)]",0.9408433099937908,0.9408433099937908,0.9408433099937906,0.9408433099937906,0.9408433099937908,0.9427814966688144,0.9373831595664528,0.6739986967512452,0.9394266628735366
"[(0, 0.4099849729168171, 0.3391401842011892), (1, 0.17038203967320498, 0.008529429497652785), (2, 0.6319660520604551, 0.9199076071956338)]",0.7203927580145335,0.7203927580145335,0.7203927580145335,0.7203927580145335,0.7203927580145335,0.7218460196095924,0.7203927580145335,0.329679214259159,0.7127177751871905
"[(0, 0.428668023632535, 0.447337180675759), (1, 0.12478158773636394, 0.8905670387541632), (2, 0.20209239911224053, 0.21390989019375217)]",0.3028855142190443,0.3028855142190443,0.3028855142190442,0.3028855142190442,0.3028855142190443,0.3461150771221356,0.2725127483663438,0.275884334425732,0.23286280212379928
"[(0, 0.6977008296678889, 0.9083757900172708), (1, 0.2595079048584742, 0.6428976775925721), (2, 0.8244929842702085, 0.6382468834223907)]",1.208515978489959,1.181467103742763,1.1600046199593606,1.1600046199593606,1.208515978489959,1.3268416493097877,1.208515978489959,0.82607927945841,1.007315183689708
"[(0, 0.32921112082718995, 0.155195200813381), (1, 0.8682190200684827, 0.5044447369401858), (2, 0.4505275662008472, 0.9675933783457474)]",0.8846407899120093,0.8738960050030768,0.8738960050030768,0.8738960050030768,0.8846407899120093,0.9249879910098509,0.8738960050030768,0.1828580354373466,0.6854781309874176
"[(0, 0.28543003783785514, 0.27271888605933725), (1, 0.43632242954318823, 0.3863486945950182), (2, 0.19269000061881048, 0.754800861851659)]",0.3140151796138124,0.3140151796138124,0.3140151796138124,0.3140151796138124,0.3140151796138124,0.3918573415808267,0.3140151796138124,0.2665260668597909,0.20826143596737148
"[(0, 0.6371938454790939, 0.8208255644181028), (1, 0.6655506920621986, 0.8596982225859187), (2, 0.30563796160375367, 0.5283033591499295)]",1.135759386967416,1.1122737632208703,1.095197744865819,1.095197744865819,1.135759386967416,1.2566673066648193,1.135759386967416,1.071712121119273,1.0472589764157174
"[(0, 0.11463056429327334, 0.5843436150396514), (1, 0.6477203565792433, 0.9773853544255464), (2, 0.06483117353363754, 0.8443706955404239)]",0.741855931846692,0.721619282754699,0.7216192827546991,0.7000560286170115,0.741855931846692,0.754797571706311,0.741855931846692,0.6453337726642034,0.7168076733672449
"[(0, 0.5246236200029327, 0.7347319390313461), (1, 0.16072718132988906, 0.7869556957364152), (2, 0.3906404129342185, 0.7104207006999554)]",0.6937105992192374,0.6937105992192374,0.6937105992192374,0.6629767654648464,0.6937105992192374,0.7894619362720621,0.6711294699510066,0.5601600654078219,0.5355688617124722
"[(0, 0.7665598941632974, 0.14568473658938152), (1, 0.874033412734111, 0.8225543336006441), (2, 0.9752371888215602, 0.42372457137198605)]",1.1321719311756395,1.1321719311756395,1.1321719311756395,1.1321719311756395,1.1321719311756395,1.2438480074368037,1.1321719311756395,0.2164146566117701,1.0616809721349867
"[(0, 0.9013503602786436, 0.25126154432004266), (1, 0.9432582990107189, 0.4843816845749198), (2, 0.8689294160191912, 0.8685408995028632)]",1.2468136066259456,1.2115977804578912,1.2115977804578912,1.2115977804578912,1.2468136066259456,1.43807246395493,1.1515345060517177,0.9121112804486784,0.7739788629682821
"[(0, 0.4556788093753724, 0.2958357758656559), (1, 0.9464449634745944, 0.10201681148387498), (2, 0.5169869706216219, 0.33572971223710757)]",0.3083739809942327,0.3083739809942327,0.3083739809942327,0.3083739809942327,0.3083739809942327,0.4049272784128833,0.3083739809942327,0.1986645929404474,0.22158898538098284
"[(0, 0.06258169591795082, 0.9004284666717267), (1, 0.2493642203765274, 0.7939598084847795), (2, 0.9182354101778294, 0.7210800406047831)]",0.8851326142389795,0.8851326142389795,0.8851326142389795,0.860106395508883,0.8851326142389795,0.9164567360059996,0.7027543326695331,0.1229100069166738,0.7035025001148885
"[(0, 0.5615322399506594, 0.06316284407038142), (1, 0.46396512301626436, 0.19812320133454075), (2, 0.8402763585896056, 0.5878629727339901)]",0.5858896135581342,0.5858896135581341,0.5858896135581342,0.5858896135581342,0.5858896135581342,0.6213575868706296,0.5858896135581341,0.1835834350900593,0.5425356222688129
"[(0, 0.803117700364485, 0.18317745775727745), (1, 0.6560799054337838, 0.6143238022799501), (2, 0.874580292360116, 0.4617084754980836)]",0.8068466355918096,0.8068466355918096,0.8068466355918096,0.8068466355918096,0.8068466355918096,0.9539596942244468,0.8068466355918096,0.2209419090688377,0.4734811779129467
"[(0, 0.36292007849947905, 0.30381351954171476), (1, 0.13550013229649394, 0.15503387263245316), (2, 0.9069228098785429, 0.815764652933365)]",0.8500955975992038,0.8500955975992037,0.8500955975992037,0.8500955975992037,0.8500955975992038,0.8711027078513389,0.8500955975992037,0.4117074314593211,0.8014467272521186
"[(0, 0.043922281455140655, 0.4602520900709829), (1, 0.24083980557716045, 0.6736118089534281), (2, 0.885108824560075, 0.07692811332053795)]",0.2303222890595885,0.2303222890595885,0.2303222890595885,0.2303222890595885,0.2303222890595885,0.250537610900003,0.2303222890595885,0.0643858728480215,0.205482837828512
"[(0, 0.5047430828851358, 0.7517976667538849), (1, 0.2136508384391257, 0.42489645857870995), (2, 0.32734315269929337, 0.6691060967744727)]",0.5984919712316823,0.5984919712316823,0.5984919712316823,0.5984919712316823,0.5984919712316823,0.6892714558568389,0.5984919712316823,0.4858872441614268,0.48352493270440033
"[(0, 0.8815751656098118, 0.6958709009031696), (1, 0.4978032595695028, 0.05253305533524266), (2, 0.3367780774014828, 0.8573220092598008)]",0.9021897626992526,0.9021897626992526,0.9021897626992526,0.9021897626992526,0.9021897626992526,0.9283408888802815,0.9021897626992526,0.6430918139381839,0.7343374180762599
"[(0, 0.7344823963709542, 0.7328730123648322), (1, 0.7593927836963424, 0.6189509526478207), (2, 0.5445878243440461, 0.7793310784350002)]",1.200568758104441,1.200568758104441,1.200568758104441,1.0083092132600535,1.200568758104441,1.4327234297086693,1.167280470608823,1.0507747263562053,1.0316840167252657
"[(0, 0.6049486487112463, 0.3728206255767246), (1, 0.929747736565985, 0.6528799698656805), (2, 0.7130504938717082, 0.1332468652215152)]",0.832551007886206,0.832551007886206,0.832551007886206,0.832551007886206,0.832551007886206,0.9275627509392644,0.832551007886206,0.4518445514150785,0.7181156507214728
"[(0, 0.4708220094277392, 0.4691129090530297), (1, 0.7996007930454092, 0.515392530739477), (2, 0.8859725853497776, 0.19093179890594247)]",0.632976958797806,0.632976958797806,0.632976958797806,0.632976958797806,0.632976958797806,0.8021372982999877,0.632976958797806,0.502251466830808,0.4788724777165961
"[(0, 0.267726104527817, 0.012925230143563282), (1, 0.4672057624209264, 0.060020206006999643), (2, 0.36537170133000396, 0.773495610694887)]",0.3106551933590426,0.3106551933590426,0.3106551933590426,0.3106551933590426,0.3106551933590426,0.3141156148755043,0.3106551933590426,0.0447629331695567,0.3048754277745817
"[(0, 0.9328012359545543, 0.6135760792766878), (1, 0.17155548902556172, 0.8318727105135653), (2, 0.665296439378123, 0.9572015325041948)]",1.2799029279437073,1.2799029279437073,1.2387044706717485,1.2091672964437674,1.2799029279437073,1.3518796261029418,1.2684890572714431,0.9174068195784122,1.0605370117010144
"[(0, 0.07273141441470332, 0.1395458022990902), (1, 0.8638663280391591, 0.46226598207002234), (2, 0.6436339935590181, 0.8491736965111146)]",0.9458930740189684,0.9458930740189684,0.9458930740189684,0.9458930740189684,0.9458930740189684,0.9560424375958156,0.9458930740189684,0.6413917842212647,0.5570728012632977
"[(0, 0.6737983223935339, 0.0460384420505362), (1, 0.53415222159841, 0.6688550667742104), (2, 0.27988668058918087, 0.7564734468613077)]",0.5689972618406649,0.5689972618406649,0.5689972618406649,0.5689972618406649,0.5689972618406649,0.6000178868599281,0.5689972618406649,0.0456564595954303,0.44093336370271347
"[(0, 0.903446299351192, 0.6684607542258096), (1, 0.6965044115318331, 0.7408746040167707), (2, 0.041341924272532804, 0.7213867674070319)]",1.1199408247563951,1.1199408247563951,1.1199408247563951,1.1199408247563951,1.1199408247563951,1.149764341865744,1.1199408247563951,1.0796007237330074,0.7437068809081167
"[(0, 0.27926933770261997, 0.7459956848715883), (1, 0.4928697745151033, 0.8737378522178413), (2, 0.9050829908821458, 0.6643379756763989)]",1.1045648792564045,1.1045648792564045,1.1045648792564045,1.0319199801897034,1.1045648792564045,1.2402537010328043,1.0769297652280243,0.4144459791251736,0.9520614151354423
"[(0, 0.1471084099436728, 0.8428774540869528), (1, 0.5328990662910281, 0.8774438727138112), (2, 0.9771484943840746, 0.4278959171656017)]",0.9210361875929128,0.9210361875929128,0.9210361875929128,0.8857068717034341,0.9210361875929128,1.0097012337515368,0.8810182269983251,0.2130756775556271,0.5849713646727638
"[(0, 0.1632205139158165, 0.6338819455652354), (1, 0.8854832501355864, 0.6200299844667442), (2, 0.6541226864991703, 0.08331580453160536)]",0.6524887027442452,0.6524887027442452,0.6524887027442452,0.6524887027442452,0.6524887027442452,0.7069874606322987,0.6524887027442452,0.4805989323349631,0.6068805923034464
"[(0, 0.9004659281898507, 0.2532374768848328), (1, 0.5503362439205587, 0.7339685223524298), (2, 0.8352588030930852, 0.03381664738286605)]",0.6319611994229156,0.6319611994229156,0.6319611994229156,0.6319611994229156,0.6319611994229156,0.6602068518405493,0.6319611994229156,0.3303218019661811,0.5695454233631045
"[(0, 0.14504455846134867, 0.6414863959033719), (1, 0.8588529041111469, 0.2561896329689326), (2, 0.47567300941985236, 0.6651366354487329)]",0.5364167553378306,0.5364167553378305,0.5364167553378306,0.5364167553378306,0.5364167553378306,0.6294608663905971,0.5364167553378305,0.3157175338979105,0.46771204493525265
"[(0, 0.1547089431789127, 0.7416631669055547), (1, 0.7853360908747571, 0.6423469758439392), (2, 0.30419448238519997, 0.9193500718148621)]",0.8230836720366509,0.8230836720366509,0.8173606852627489,0.7841194822210196,0.8230836720366509,0.8988614069677034,0.8054718684682887,0.6550973864521321,0.7208429169824561
"[(0, 0.42045948542252376, 0.7980247515750358), (1, 0.14916655970089665, 0.9129460825418132), (2, 0.9924529616168672, 0.2616113219405758)]",0.6746400204032518,0.6746400204032518,0.6746400204032519,0.595174007654105,0.6746400204032518,0.7313550339792781,0.5427337739641005,0.4992836828676478,0.602857080329706
"[(0, 0.34904377274952325, 0.6952840801724518), (1, 0.7433598415645, 0.48898790762906774), (2, 0.30876553759887526, 0.16495258912912014)]",0.6061785520181747,0.6061785520181747,0.6061785520181747,0.6061785520181747,0.6061785520181747,0.6571102268789539,0.6061785520181747,0.5212756380523138,0.38889983035916753
"[(0, 0.8887533677527552, 0.12873492068520498), (1, 0.7253566233050817, 0.3747896012387125), (2, 0.3914173186063905, 0.9024170916114282)]",0.6372458572677497,0.6250777978674933,0.6250777978674933,0.6250777978674933,0.6372458572677497,0.739491392173853,0.5985492870532674,0.478497741246417,0.398140465429278
"[(0, 0.10489169380819274, 0.5368646821358289), (1, 0.2288171015682695, 0.08727111196921078), (2, 0.6541219208562319, 0.11782039348636109)]",0.1333815479583596,0.1333815479583596,0.1333815479583597,0.1333815479583597,0.1333815479583596,0.1533506708497944,0.1333815479583596,0.0522149972066383,0.07588935610361358
"[(0, 0.5959903901596192, 0.36540343961010224), (1, 0.6863153719993927, 0.4693832094496827), (2, 0.21181638862791274, 0.7833727009977759)]",0.5533772431844975,0.5533772431844975,0.5533772431844975,0.5399218505426195,0.5533772431844975,0.7058530270176622,0.3221449120037278,0.3354897974379475,0.3761895295059501
"[(0, 0.6677431149928077, 0.7997420006650472), (1, 0.36100045031374917, 0.43445899585837255), (2, 0.3854562597719614, 0.10750466231494338)]",0.6908621078623906,0.6908621078623906,0.6908621078623904,0.6908621078623904,0.6908621078623906,0.7323004529063563,0.6908621078623906,0.6664355159118045,0.6705983801621287
"[(0, 0.34124269656799666, 0.5469070378968454), (1, 0.6500891186936424, 0.7704747198202451), (2, 0.7353452074126781, 0.4343350125469839)]",0.8202634014716241,0.8202634014716241,0.8202634014716241,0.8202634014716241,0.8202634014716241,1.0068914338555592,0.7469562013425537,0.6706276675014815,0.7055485625538582
"[(0, 0.3755763716687277, 0.0413784012143783), (1, 0.8729881128825009, 0.8970738396503456), (2, 0.5814272202196599, 0.6347021554312189)]",1.1521679082924146,1.1521679082924146,1.1521679082924146,1.1521679082924146,1.1521679082924146,1.1677086580859637,1.1521679082924146,0.0457011857024459,0.8248996730387479
"[(0, 0.7032360482366515, 0.5189995931626934), (1, 0.17244563464807905, 0.7577356595023106), (2, 0.5486337693974881, 0.177608401708523)]",0.4956474296305191,0.495647429630519,0.4956474296305191,0.4956474296305191,0.4956474296305191,0.5930893965365294,0.495647429630519,0.4794737032662536,0.4183319591645831
"[(0, 0.04659635304333687, 0.10305258464968114), (1, 0.6783567201688794, 0.9014821961813371), (2, 0.6687247286307023, 0.7820171721963116)]",1.1344807271537378,1.1344807271537378,1.1344807271537378,1.1344807271537378,1.1344807271537378,1.1392826017701028,1.1344807271537378,0.0576469325631925,0.9508145910241397
"[(0, 0.5359680887302072, 0.555476562870868), (1, 0.6066648094315912, 0.6050066728783215), (2, 0.635182272877205, 0.659456622372646)]",0.8028763974880483,0.8028763974880483,0.8028763974880483,0.7859114141691499,0.8028763974880483,1.0836291259054738,0.7859114141691499,0.7218443358960778,0.6174461612427231
"[(0, 0.13376178852640785, 0.6114559160049121), (1, 0.20685609268654126, 0.8168844353530905), (2, 0.5201987762159034, 0.8350166777131162)]",0.6312632701039262,0.6128641554487757,0.6045094776588672,0.6033521763398242,0.6312632701039262,0.6851416132696944,0.6312632701039262,0.5265883069357451,0.5478515985571953
"[(0, 0.13759347243120434, 0.9637806395925443), (1, 0.318488339598781, 0.9360986340971181), (2, 0.7112899483910003, 0.6972154063659095)]",0.9073964662858248,0.9073964662858248,0.9073964662858248,0.794058810085696,0.9073964662858248,0.9266687349492012,0.8321040142407123,0.1569528685517385,0.7627147605065818
"[(0, 0.050169592867388646, 0.943125128029299), (1, 0.9687135141409025, 0.5323224765671316), (2, 0.6929558012305007, 0.7345893183466995)]",1.0305124173435791,1.0305124173435791,1.0305124173435791,1.0247059066018387,1.0305124173435791,1.0720221102980725,1.0247059066018387,0.0842721600271148,0.6459874592304394
"[(0, 0.7649408875752525, 0.4790462930614403), (1, 0.8011792979946164, 0.8662543270670788), (2, 0.48660980434966405, 0.4913099020081064)]",1.1106679588490578,1.0604671302484536,1.0604671302484536,1.0604671302484536,1.1106679588490578,1.299543345539671,1.1106679588490578,0.6989122162632444,1.0248134628211711
"[(0, 0.46872679265477335, 0.2213306158578059), (1, 0.14754546670075763, 0.5864199069390073), (2, 0.3635361239482022, 0.5291125900954157)]",0.2960951298228164,0.2960951298228164,0.2960951298228164,0.2960951298228164,0.2960951298228164,0.3826187286747471,0.1923515401354813,0.2310790003097917,0.2544438176226878
"[(0, 0.5032086473546806, 0.3532001243024905), (1, 0.09039783271212498, 0.5429440667358495), (2, 0.053786482287611626, 0.03175642967713799)]",0.2268143237125894,0.2268143237125894,0.2268143237125894,0.2268143237125894,0.2268143237125894,0.2285223903549366,0.2268143237125894,0.1966767184359286,0.19241273587800586
"[(0, 0.12726747029888974, 0.335992992714934), (1, 0.5596096090894981, 0.8424928893939566), (2, 0.2502402701625207, 0.1729863501142318)]",0.5197465873926678,0.5147552674814475,0.5147552674814475,0.5147552674814475,0.5197465873926678,0.5575162457024305,0.5074929365891417,0.0493442876821051,0.4938594359153401
"[(0, 0.48624962498697044, 0.43984864047207783), (1, 0.364845543746373, 0.639675370496051), (2, 0.27853103022067716, 0.17118346564468412)]",0.447258944850371,0.447258944850371,0.447258944850371,0.447258944850371,0.447258944850371,0.4949388518931307,0.447258944850371,0.3559924837892996,0.24318996277201624
"[(0, 0.6038667739220833, 0.7979868202626681), (1, 0.6164198819050053, 0.7251237883731921), (2, 0.6148576479466238, 0.4180332599607489)]",0.987290638519,0.9665843504783562,0.9631366732293994,0.928858446779872,0.987290638519,1.1858893937627977,0.987290638519,0.9139602457808276,0.849910238036428
"[(0, 0.9014484706157999, 0.44095705289295695), (1, 0.19892916042535902, 0.3174396022053507), (2, 0.7961898320072299, 0.7968721897276819)]",1.031961595808123,1.031961595808123,1.031961595808123,1.031961595808123,1.031961595808123,1.095109589360593,1.031961595808123,0.5660701951952669,0.9316626919176321
"[(0, 0.8637498405671864, 0.8391985044183653), (1, 0.975606894732016, 0.4005337695978788), (2, 0.28514553791070685, 0.6254731094129786)]",1.1156210815882797,1.1156210815882794,1.1156210815882797,1.1156210815882797,1.1156210815882797,1.2939719478205258,1.052785725212969,1.1035744933816942,1.0678502009358164
"[(0, 0.48564183165612107, 0.7057440008806362), (1, 0.9496704643010146, 0.4629552373978172), (2, 0.5960722079277196, 0.49160170220989585)]",0.8149501409615133,0.8149501409615133,0.8149501409615133,0.7823937245181628,0.8149501409615133,1.0754238365754407,0.7662479888228081,0.756540396721064,0.5777795093878002
"[(0, 0.3222003594943976, 0.0651110666024104), (1, 0.727598500597522, 0.5147534154256964), (2, 0.7328328522314741, 0.5011871664477673)]",0.7418202339309179,0.7418202339309179,0.7418202339309179,0.7418202339309179,0.7418202339309179,0.7627990429972782,0.7418202339309179,0.0466508190929749,0.40318291015017904
"[(0, 0.2834266406953656, 0.25372871532646357), (1, 0.2678928309015741, 0.3818008700086578), (2, 0.9021380463453557, 0.6575937271425252)]",0.6955220362006218,0.6955220362006218,0.6955220362006218,0.6955220362006218,0.6955220362006218,0.767435513633552,0.6955220362006218,0.4341019708034485,0.6458857154991627
"[(0, 0.46003718116487125, 0.30224054842168757), (1, 0.5770067939242653, 0.1470623316200801), (2, 0.49050321831147825, 0.014776246556719164)]",0.2238978544047674,0.2238978544047674,0.2238978544047674,0.2238978544047674,0.2238978544047674,0.2311456508954021,0.2238978544047674,0.006242674231161,0.17544558026324636
"[(0, 0.6574944591894507, 0.50929724773139), (1, 0.5693082289188606, 0.481293074001648), (2, 0.08001733197270355, 0.9956727071994907)]",0.6656218144355416,0.6656218144355416,0.6479914467166861,0.6088642260146182,0.6656218144355416,0.6885352995627603,0.6656218144355416,0.6270984654438951,0.5322839778399048
